max_depth,num_rounds_boosting,train_mse,val_mse
4,84,0.079274907364,0.086648398321
4,85,0.079070065636,0.0865124569
4,86,0.078961,0.086403075136
4,87,0.078818316516,0.086325491344
4,88,0.078425762116,0.086044248889
4,89,0.078269014756,0.085911713449
4,90,0.077976094564,0.085639925449
4,91,0.0777907881,0.085491327321
4,92,0.0776681161,0.0853691524
4,93,0.0775121281,0.085223708761
4,94,0.077300124841,0.085004901136
4,95,0.077206735321,0.084930279184
4,96,0.076921358409,0.084645501721
4,97,0.0768010369,0.084553589961
4,98,0.076690778761,0.084481491649
4,99,0.076614364849,0.084423951364
4,100,0.076564550209,0.084387926016
6,1,0.539800253521,0.529404670404
6,2,0.334899477025,0.331237083024
6,3,0.229445790025,0.229304026449
6,4,0.174752425156,0.1768707136
6,5,0.144206265025,0.147888700969
6,6,0.126785132761,0.131739235681
6,7,0.1161241929,0.121997216961
6,8,0.108973272321,0.115445011984
6,9,0.104364533025,0.111433121856
6,10,0.100779581764,0.108233762121
6,11,0.0975562756,0.105262611364
6,12,0.095213593489,0.103222766089
6,13,0.093426201649,0.101761
6,14,0.091598838409,0.100272922281
6,15,0.089500893889,0.098119924081
6,16,0.088247614225,0.097089574464
6,17,0.087083419801,0.096186199321
6,18,0.086045422225,0.095282725041
6,19,0.085021229056,0.094475702161
6,20,0.084033892996,0.093677620624
6,21,0.083220133441,0.093040250625
6,22,0.082428132609,0.092290186849
6,23,0.081525096676,0.091547394624
6,24,0.080761682596,0.091012632489
6,25,0.079649821729,0.090092423716
6,26,0.078905933604,0.089681681961
6,27,0.077770150129,0.088700326276
6,28,0.077060094409,0.088116954025
6,29,0.0759829225,0.087075157225
6,30,0.075257497561,0.086401311481
6,31,0.074798421049,0.086051875716
6,32,0.0744689521,0.085789824201
6,33,0.074012834809,0.085428767524
6,34,0.0733218084,0.084924450724
6,35,0.072652889764,0.084401289361
6,36,0.071983280209,0.083747150881
6,37,0.071479230736,0.0834921025
6,38,0.071038773961,0.083205133209
6,39,0.070597021401,0.083005067236
6,40,0.070083561289,0.082662575121
6,41,0.069799526416,0.082404017721
6,42,0.069304248049,0.082096575625
6,43,0.069088019716,0.081924750625
6,44,0.0685235329,0.081445739769
6,45,0.068193577321,0.081292844161
6,46,0.0680009929,0.081226710009
6,47,0.067355301841,0.080760545856
6,48,0.067020407689,0.080579338225
6,49,0.066070589764,0.079684256656
6,50,0.065680463524,0.079442241025
6,51,0.065473550884,0.079299123201
6,52,0.065205154609,0.079143755625
6,53,0.064891448644,0.079014961216
6,54,0.064449469161,0.0786634209
6,55,0.064068721924,0.078387680484
6,56,0.0639027841,0.078234327616
6,57,0.063647721225,0.078242159524
6,58,0.063388636441,0.078143170681
6,59,0.062873556516,0.077654739556
6,60,0.062696654449,0.077566149049
6,61,0.062257236196,0.0774008041
6,62,0.061929806449,0.077232300649
6,63,0.061467797329,0.076960746724
6,64,0.060976894225,0.076603847076
6,65,0.060572100996,0.076221822889
6,66,0.060089207161,0.075741644944
6,67,0.059874174864,0.075633800256
6,68,0.059766069841,0.075594203136
6,69,0.059444778969,0.075435918336
6,70,0.059094692836,0.075250365124
6,71,0.058919794756,0.075094085089
6,72,0.058597400761,0.074855865604
6,73,0.058329012196,0.074628951489
6,74,0.058051119844,0.074424204864
6,75,0.057848427289,0.074281867209
6,76,0.057767161104,0.074258975025
6,77,0.057622562209,0.074217560041
6,78,0.057479103504,0.074187595876
6,79,0.057309966025,0.074072154244
6,80,0.057150161721,0.073975840225
6,81,0.057028783249,0.073947556489
6,82,0.05607424,0.073090744609
6,83,0.055518669376,0.072627555025
6,84,0.055201972401,0.072439569316
6,85,0.055027307241,0.0723556201
6,86,0.054818729956,0.072157778884
6,87,0.054694241424,0.072062181136
6,88,0.054588116881,0.072014406025
6,89,0.054519915025,0.071984353401
6,90,0.0541260225,0.071720053636
6,91,0.053934953121,0.07166329
6,92,0.053654773225,0.071530572304
6,93,0.053494601521,0.071479230736
6,94,0.053429397904,0.071440736656
6,95,0.053306959689,0.071372862649
6,96,0.053041774864,0.071156096001
6,97,0.052811716864,0.071057432356
6,98,0.052642254721,0.07096896
6,99,0.052548226756,0.070917820416
6,100,0.052207223121,0.070586925124
8,1,0.529346463844,0.520503088681
8,2,0.319669244449,0.317933588736
8,3,0.211157711361,0.214141264516
8,4,0.155116247104,0.161211886144
8,5,0.124161797956,0.132635084481
8,6,0.107355177801,0.117387093924
8,7,0.096757701481,0.108197576356
8,8,0.0874325761,0.0994456225
8,9,0.082398276601,0.095748781489
8,10,0.079023394321,0.093167184289
8,11,0.076235627664,0.091255347225
8,12,0.073293649984,0.088813536256
8,13,0.071275650625,0.087515980561
8,14,0.0694269801,0.086421300625
8,15,0.068222828025,0.085663923856
8,16,0.066528916624,0.084328094449
8,17,0.065223030544,0.083479967041
8,18,0.063825453769,0.082681551936
8,19,0.061993032256,0.081125850276
8,20,0.060950721924,0.0803779201
8,21,0.059932915344,0.079580974201
8,22,0.059263520481,0.079148256889
8,23,0.058572228289,0.078758248321
8,24,0.057716699049,0.078068830464
8,25,0.056948572321,0.0774564561
8,26,0.056429527401,0.077110069969
8,27,0.055736127225,0.0765684241
8,28,0.055063438336,0.076252747321
8,29,0.054675065929,0.076001667856
8,30,0.054111133924,0.075733388809
8,31,0.053373012676,0.075365073729
8,32,0.052792414756,0.074934682564
8,33,0.052383765625,0.074601635689
8,34,0.051666653809,0.074358199969
8,35,0.0512162161,0.074142933264
8,36,0.050625450001,0.073879588864
8,37,0.049996065604,0.073613457124
8,38,0.049825382656,0.073516357321
8,39,0.049455532996,0.073335889636
8,40,0.049178384644,0.073261166224
8,41,0.048835696144,0.073160512324
8,42,0.048269408209,0.0727758529
8,43,0.047992541184,0.072644803729
8,44,0.047407659289,0.0722319376
8,45,0.046812082321,0.071650976329
8,46,0.046519156489,0.07155625
8,47,0.046025695296,0.071255895844
8,48,0.045711722809,0.071100622609
8,49,0.045339610761,0.070911961849
8,50,0.045077659225,0.070797502084
8,51,0.044690382801,0.070574704281
8,52,0.044389011969,0.070525831489
8,53,0.044103360064,0.070451492329
8,54,0.043782214564,0.070273238281
8,55,0.043688942361,0.070266346084
8,56,0.0431683729,0.0699126481
8,57,0.042797679376,0.069773109316
8,58,0.042485042161,0.069568810081
8,59,0.042256558096,0.069443317441
8,60,0.041904546436,0.069346902244
8,61,0.041661300321,0.069177942289
8,62,0.041131490481,0.068786077441
8,63,0.040793092729,0.068702176321
8,64,0.040532963584,0.068585848321
8,65,0.039850539876,0.067983261696
8,66,0.039677851249,0.067937901201
8,67,0.039534164224,0.067879007296
8,68,0.039409396324,0.067882654849
8,69,0.039320113849,0.067871191441
8,70,0.039128004864,0.067790453956
8,71,0.039043388836,0.067734747081
8,72,0.038512885009,0.067308075844
8,73,0.038058937569,0.067019372161
8,74,0.037905364249,0.066989862976
8,75,0.037578985609,0.066744205801
8,76,0.037336673529,0.0666310969
8,77,0.036972752089,0.066375793225
8,78,0.036482528016,0.065909779441
8,79,0.036219799225,0.065780964484
8,80,0.036010755225,0.065610773316
8,81,0.0358042084,0.065515009681
8,82,0.0357172201,0.065504771721
8,83,0.035549971209,0.065442337489
8,84,0.035378600464,0.0653978329
8,85,0.03526884,0.065294558784
8,86,0.035169751296,0.065218433641
8,87,0.035108266384,0.065222519769
8,88,0.034971244036,0.065207197449
8,89,0.034800156304,0.065126529601
8,90,0.034603812441,0.065069887744
8,91,0.034449587236,0.065029080064
8,92,0.034341278596,0.064988795041
8,93,0.0340660849,0.0649077529
8,94,0.033748996681,0.064662895521
8,95,0.033542091025,0.064616623204
8,96,0.033447288996,0.064594255716
8,97,0.033246781569,0.064500252961
8,98,0.03305124,0.064310931216
8,99,0.032891086881,0.064276446784
8,100,0.032854462564,0.064293687844
10,1,0.521577173209,0.515697770641
10,2,0.306708838969,0.3092249664
10,3,0.194986714329,0.2043492025
10,4,0.137044338025,0.151319444004
10,5,0.104706605056,0.122397121609
10,6,0.086778554724,0.107206475776
10,7,0.075223484361,0.097337136121
10,8,0.0664711524,0.090488460969
10,9,0.061717961761,0.086977216561
10,10,0.057626883136,0.083833990681
10,11,0.054148824601,0.081496546576
10,12,0.051987192049,0.080349004681
10,13,0.049415956209,0.078514842025
10,14,0.048058723729,0.077816449936
10,15,0.046498021956,0.077120067025
10,16,0.045129903844,0.076515858225
10,17,0.043227815569,0.075391430625
10,18,0.042237237289,0.074754668569
10,19,0.041560122769,0.074397472081
10,20,0.040801576036,0.073951907481
10,21,0.0398082304,0.073353763921
10,22,0.0390813361,0.072953469801
10,23,0.037967301904,0.072341633296
10,24,0.037349814121,0.071962354564
10,25,0.036966983824,0.071781662241
10,26,0.036197726049,0.071326919041
10,27,0.035477229316,0.071040906225
10,28,0.034601208196,0.070640603089
10,29,0.034231660324,0.070499277289
10,30,0.033734301561,0.070273238281
10,31,0.032905597201,0.069824363049
10,32,0.032617443609,0.069698640025
10,33,0.031965148944,0.069362176689
10,34,0.031660508356,0.069115884201
10,35,0.031335018289,0.068945630625
10,36,0.030822015844,0.068712661161
10,37,0.030475034041,0.068522485824
10,38,0.030142862689,0.068330482801
10,39,0.029882653956,0.0682620129
10,40,0.029542046884,0.068145536209
10,41,0.0290566116,0.067859208004
10,42,0.0288796036,0.0677873296
10,43,0.028322870436,0.067312226916
10,44,0.028138385025,0.067214192049
10,45,0.027394222144,0.06661561
10,46,0.027138608644,0.066427330225
10,47,0.026754490624,0.066289771024
10,48,0.026484958564,0.066152868804
10,49,0.026057384929,0.06594624
10,50,0.025646741316,0.065764038025
10,51,0.025455883401,0.065713271716
10,52,0.025101332356,0.065553921225
10,53,0.024887902081,0.065447453929
10,54,0.024456580996,0.065323692225
10,55,0.024033990841,0.065027040016
10,56,0.023891575761,0.064973500201
10,57,0.023803861225,0.0649791081
10,58,0.02356225,0.0648873729
10,59,0.023324620176,0.0648058849
10,60,0.023233685476,0.064796720704
10,61,0.023048401489,0.064660861225
10,62,0.0229037956,0.0645973056
10,63,0.022738227264,0.064555121929
10,64,0.022465812996,0.064367749264
10,65,0.0222367744,0.064138601536
10,66,0.022014547129,0.063989773444
10,67,0.021718506384,0.063885090025
10,68,0.021494198881,0.0636704289
10,69,0.021371223721,0.063577101025
10,70,0.021227324416,0.063538276624
10,71,0.021113252416,0.063509544121
10,72,0.020976597889,0.063497952144
10,73,0.020869558369,0.063426911409
10,74,0.020513973529,0.063201457201
10,75,0.020211171556,0.063083354896
10,76,0.020049993604,0.063021583681
10,77,0.019894256209,0.062947799236
10,78,0.019836187281,0.062924719104
10,79,0.019697561104,0.062902646416
10,80,0.019643984649,0.0628956241
10,81,0.019354096161,0.062762775625
10,82,0.019244070729,0.062716186624
10,83,0.019158435396,0.062665609561
10,84,0.019034893089,0.062619056644
10,85,0.018895526521,0.062597037636
10,86,0.018721627929,0.062568518769
10,87,0.018609325056,0.062487000676
10,88,0.018472071744,0.062431019044
10,89,0.0182655225,0.062323624609
10,90,0.018110430625,0.062277698025
10,91,0.017846020921,0.062097151249
10,92,0.017640621124,0.062031381721
10,93,0.017547506089,0.061916866561
10,94,0.017410274704,0.061908904225
10,95,0.017220000625,0.061878055009
10,96,0.016961415696,0.061611182656
10,97,0.016914303025,0.061594801489
10,98,0.016762221961,0.061570978225
10,99,0.016693673616,0.061477218916
10,100,0.016630939521,0.061456889025
