saleno,address,price,neighborhood,borough,status,date,num_beds,num_baths,num_sqft,type,url,monthly_cost,amenities_list,transit_list,gps_coordinates,school_district,building_name,built_date,building_num_units,building_url
1232635,17_east_12th_street_#8,10450000,greenwich_village,manhattan,sold,2016-09-29 00:00:00 -0400,4,5,4410,condo,http://streeteasy.com/sale/1232635,11385.0,doorman elevator pets_allowed concierge garage_parking fireplace loft terrace,LNQR456_at_14th_st_union_square_0.13_miles NR_at_8th_st_0.26_miles FML123_at_6th_av_0.27_miles PATH_at_14th_street_station_0.28_miles FML123_at_14th_st_0.29_miles,40.7344 -73.9932,2,17_east_12th_street,2016,9,http://streeteasy.com/building/17-east-12-street-new_york
1242554,200_east_74th_street_#5h,1625000,upper_east_side,manhattan,in_contract,,2,2,1450,co_op,http://streeteasy.com/sale/1242554,1663.0,cats_and_dogs_allowed elevator full_time_doorman gifts_allowed pied_a_terre_allowed bike_room cold_storage garage_parking gym laundry_in_building live_in_super parking_available dishwasher,6_at_77th_st_0.19_miles 6_at_68th_st_0.32_miles F_at_lexington_av_0.56_miles 456_at_86th_st_0.63_miles NQR456_at_lexington_av_59_st_0.7_miles,40.7707 -73.9594,2,200_east_74th_street,1962,153,http://streeteasy.com/building/200-east-74-street-new_york
1234457,144_42_68rd,1050000,kew_gardens_hills,queens,sold,2016-09-19 12:28:37 -0400,4,3,,house,http://streeteasy.com/sale/1234457,2714.0,dishwasher garden terrace,EF_at_75th_av_1.25_miles EFMR_at_71st_av_1.37_miles EF_at_union_turnpike_1.41_miles LIRR_at_forest_hills_1.47_miles EF_at_van_wyck_blvd_1.66_miles,40.7335 -73.8235,25,144_42_68th_avenue,1950,,http://streeteasy.com/building/144_42-68-avenue-queens
1242357,400_east_56th_street_#6s,739000,sutton_place,manhattan,current,,1,1,775,co_op,http://streeteasy.com/sale/1242357,1129.0,elevator full_time_doorman co_purchase_allowed guarantors_allowed pied_a_terre_allowed sublets_allowed bike_room children's_playroom concierge garage_parking gym live_in_super package_room parking_available swimming_pool roof_deck,NQR456_at_lexington_av_59_st_0.38_miles EM6_at_lexington_av_53_st_0.4_miles EM6_at_51st_st_0.47_miles F_at_lexington_av_0.57_miles EM_at_5th_av_0.71_miles,40.7571 -73.9632,2,plaza_400_400_east_56th_street,1968,627,http://streeteasy.com/building/plaza-400
1249394,1200_gravesend_neck_rd_#1a,269000,homecrest,brooklyn,current,,studio,0.5,650,resale,http://streeteasy.com/sale/1249394,1035.0,elevator,BQ_at_neck_rd_0.16_miles BQ_at_av_u_0.36_miles BQ_at_sheepshead_bay_0.61_miles F_at_av_u_0.82_miles F_at_av_x_0.89_miles,40.5941 -73.9579,21,1200_gravesend_neck_road,1963,69,http://streeteasy.com/building/1200-gravesend-neck-road-brooklyn
1246889,722_dunne_ct,875000,sheepshead_bay,brooklyn,current,,3,2,1736,townhouse,http://streeteasy.com/sale/1246889,500.0,washer_dryer_in_unit garage_parking parking_available garden,BQ_at_sheepshead_bay_0.49_miles BQ_at_neck_rd_0.5_miles F_at_av_x_0.65_miles BQ_at_av_u_0.7_miles F_at_av_u_0.7_miles,40.5899 -73.9618,21,722_dunne_court,1945,2,http://streeteasy.com/building/722-dunne-court-brooklyn
1241405,16_west_88th_street,8885000,upper_west_side,manhattan,current,,7,4+,6890,townhouse,http://streeteasy.com/sale/1241405,3283.0,laundry_in_building storage_available fireplace storage_available balcony deck roof_deck,BC_at_86th_st_0.11_miles 1_at_86th_st_0.38_miles BC_at_96th_st_0.4_miles 123_at_96th_st_0.46_miles BC_at_81st_st_0.5_miles,40.7868 -73.9692,3,16_west_88th_street,1896,,http://streeteasy.com/building/16-west-88-street-new_york
1231758,235_east_87th_street_#5c,1350000,yorkville,manhattan,in_contract,,2,2,,co_op,http://streeteasy.com/sale/1231758,2632.0,cats_and_dogs_allowed elevator full_time_doorman bike_room garage_parking live_in_super smoke_free storage_available central_air_conditioning balcony garden roof_deck,456_at_86th_st_0.18_miles 6_at_96th_st_0.45_miles 6_at_77th_st_0.56_miles 6_at_103rd_st_0.8_miles 6_at_68th_st_1.01_miles,40.7791 -73.9519,2,the_plymouth_house_235_east_87th_street,1962,139,http://streeteasy.com/building/the-plymouth-house
1246435,2_northside_piers_#16h,1750000,williamsburg,brooklyn,current,,2,2,1234,condo,http://streeteasy.com/sale/1246435,977.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room children's_playroom cold_storage concierge garage_parking gym live_in_super package_room parking_available swimming_pool community_recreation_facilities storage_available virtual_doorman dishwasher hot_tub waterfront deck roof_deck,Ferry_at_north_5th_street_ferry_landing_under_500_feet L_at_bedford_av_0.36_miles Ferry_at_south_8th_street_ferry_landing_0.68_miles GL_at_metropolitan_av_0.76_miles G_at_nassau_av_0.76_miles,40.7192 -73.9642,14,two_northside_piers_164_kent_avenue,2010,181,http://streeteasy.com/building/two-northside-piers
1235008,61_west_62nd_street_#4jk,2295000,lincoln_square,manhattan,current,,3,3,,co_op,http://streeteasy.com/sale/1235008,3618.0,elevator full_time_doorman washer_dryer_in_unit pied_a_terre_allowed bike_room concierge gym laundry_in_building live_in_super,1_at_66th_st_0.17_miles ACBD1_at_59th_st_columbus_circle_0.33_miles BC_at_72nd_st_0.4_miles NQR_at_57th_st_0.5_miles 123_at_72nd_st_0.51_miles,40.7711 -73.9829,,the_harmony_61_west_62nd_street,1981,276,http://streeteasy.com/building/the-harmony
1231755,210_east_broadway_#h1708,805000,lower_east_side,manhattan,current,,1,1,,co_op,http://streeteasy.com/sale/1231755,680.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed bike_room children's_playroom garage_parking gym laundry_in_building live_in_super parking_available community_recreation_facilities storage_available storage_available balcony garden roof_deck,FJMZ_at_delancey_st_essex_st_0.21_miles F_at_east_broadway_0.21_miles BD_at_grand_st_0.34_miles JZ_at_bowery_0.43_miles F_at_2nd_av_0.54_miles,40.7154 -73.9881,,210_east_broadway_new_york_ny_10002,1960,1,http://streeteasy.com/building/seward-park-3-4
1249808,68_42_136th_street_#b2,239000,kew_gardens_hills,queens,sold,2016-11-03 16:14:10 -0400,3,1,,condop,http://streeteasy.com/sale/1249808,1265.0,pets_allowed garage_parking laundry_in_building parking_available dishwasher storage_available garden,EF_at_75th_av_0.76_miles EFMR_at_71st_av_0.86_miles LIRR_at_forest_hills_0.96_miles EF_at_union_turnpike_1.05_miles MR_at_67th_av_1.17_miles,40.7289 -73.8313,,68_42_136th_street,,,http://streeteasy.com/building/68_42-136-street-flushing
1244746,152_23_118th_avenue,224900,south_jamaica,queens,no_longer_available,2016-10-24 09:41:35 -0400,2,1,728,house,http://streeteasy.com/sale/1244746,0,,LIRR_at_locust_manor_1.36_miles LIRR_at_saint_albans_1.47_miles EJZ_at_parsons_blvd_archer_av_1.59_miles LIRR_at_jamaica_1.63_miles EJZ_at_sutphin_blvd_archer_av_1.66_miles,40.6807 -73.7898,27,152_23_118th_avenue,1920,,http://streeteasy.com/building/152_23-118-avenue-queens
1249682,35_06_88th_street_#2b,200000,jackson_heights,queens,current,,1,1,,resale,http://streeteasy.com/sale/1249682,872.0,pets_allowed laundry_in_building live_in_super courtyard garden,7_at_90th_st_elmhurst_0.31_miles 7_at_82nd_st_jackson_heights_0.38_miles 7_at_junction_blvd_0.58_miles MR_at_elmhurst_av_0.66_miles EFMR7_at_roosevelt_av_jackson_hts_0.72_miles,40.7521 -73.8794,30,35_06_88th_street,1938,42,http://streeteasy.com/building/35_06-88-street-jackson_heights
1242594,255_west_23rd_street_#4fe,599000,chelsea,manhattan,current,,studio,1,,co_op,http://streeteasy.com/sale/1242594,1027.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed guarantors_allowed pied_a_terre_allowed sublets_allowed bike_room live_in_super dishwasher garden,CE_at_23rd_st_under_500_feet 1_at_23rd_st_0.12_miles 1_at_28th_st_0.2_miles PATH_at_23rd_street_station_0.28_miles 1_at_18th_st_0.3_miles,40.7452 -73.9972,,255_west_23_street_new_york_ny_10011,1940,254,http://streeteasy.com/building/255-west-23-street-new_york
1230699,361_clinton_avenue_#12c,849000,clinton_hill,brooklyn,no_longer_available,2016-09-27 17:20:43 -0400,2,1,975,co_op,http://streeteasy.com/sale/1230699,1115.0,pets_allowed bike_room garage_parking live_in_super dishwasher,G_at_clinton_washington_avs_under_500_feet C_at_clinton_&_washington_avs_0.22_miles C_at_lafayette_av_0.29_miles G_at_classon_av_0.41_miles G_at_fulton_st_0.46_miles,40.6869 -73.9675,,361_clinton_avenue_brooklyn_ny_11238,1946,536,http://streeteasy.com/building/clinton-hill-coops-south-campus-361-clinton-avenue-brooklyn
1242598,245_east_26th_street,575000,flatbush,brooklyn,in_contract,,4,1.5,1584,resale,http://streeteasy.com/sale/1242598,0,deck patio,25_at_beverly_rd_0.21_miles 25_at_newkirk_av_0.34_miles 25_at_church_av_0.5_miles BQ_at_cortelyou_rd_0.63_miles BQ_at_beverly_rd_0.64_miles,40.6437 -73.9524,17,245_east_26th_street,1925,,http://streeteasy.com/building/245-east-26-street-brooklyn
1233471,201_east_83rd_street_#10g,450000,yorkville,manhattan,in_contract,,studio,1,,co_op,http://streeteasy.com/sale/1233471,974.0,cats_and_dogs_allowed elevator full_time_doorman bike_room laundry_in_building live_in_super roof_deck,456_at_86th_st_0.17_miles 6_at_77th_st_0.34_miles 6_at_96th_st_0.64_miles 6_at_68th_st_0.79_miles BC_at_86th_st_0.96_miles,40.7769 -73.955,2,201_east_83rd_street,1964,115,http://streeteasy.com/building/201-east-83-street-new_york
1232194,1213_east_95th_street_#501a,399000,canarsie,brooklyn,no_longer_available,2016-11-06 01:11:06 -0500,3,1.5,1162,condo,http://streeteasy.com/sale/1232194,187.0,parking_available,L_at_rockaway_parkway_0.31_miles L_at_east_105th_st_0.7_miles L_at_new_lots_av_1.23_miles 3_at_rockaway_av_1.52_miles 3_at_junius_st_1.53_miles,40.6413 -73.9007,,1213_east_95th_street,,,http://streeteasy.com/building/1213-east-95-street-brooklyn
1244679,333_e_75th_street_#pha,969000,upper_east_side,manhattan,current,,1.5,1,1000,resale,http://streeteasy.com/sale/1244679,2729.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed laundry_in_building live_in_super parking_available storage_available dishwasher storage_available roof_deck terrace,6_at_77th_st_0.32_miles 6_at_68th_st_0.49_miles 456_at_86th_st_0.62_miles F_at_lexington_av_0.71_miles NQR456_at_lexington_av_59_st_0.81_miles,40.7703 -73.9552,2,333_east_75th_street,1961,123,http://streeteasy.com/building/333-east-75-street-new_york
1236600,177_jerome_street,749000,east_new_york,brooklyn,in_contract,,7,3,,resale,http://streeteasy.com/sale/1236600,252.0,laundry_in_building dishwasher courtyard deck garden,J_at_cleveland_st_0.16_miles JZ_at_van_siclen_av_0.21_miles C_at_van_siclen_av_0.39_miles C_at_shepherd_av_0.45_miles JZ_at_norwood_av_0.53_miles,40.6778 -73.8877,19,177_jerome_street,1901,2,http://streeteasy.com/building/177-jerome-street-brooklyn
1237816,346_55th_street,1500000,sunset_park,brooklyn,current,,9,3,,multi_family,http://streeteasy.com/sale/1237816,412.0,garage_parking,R_at_53rd_st_0.12_miles NR_at_59th_st_0.27_miles R_at_45th_st_0.51_miles N_at_8th_av_0.73_miles R_at_bay_ridge_av_0.75_miles,40.6442 -74.0166,20,346_55th_street,1901,2,http://streeteasy.com/building/346-55-street-brooklyn
1246835,18_05_215th_street_#12j,385000,bay_terrace_(queens),queens,current,,1,1,900,co_op,http://streeteasy.com/sale/1246835,1000.0,elevator pets_allowed washer_dryer_in_unit gym parking_available swimming_pool dishwasher waterview terrace,LIRR_at_bayside_1.44_miles LIRR_at_auburndale_1.74_miles,40.7838 -73.7748,25,18_05_215_street_bayside_ny_11360,1969,868,http://streeteasy.com/building/18_05-215-street-queens
