saleno,address,price,neighborhood,borough,status,date,num_beds,num_baths,num_sqft,type,url,monthly_cost,amenities_list,transit_list,gps_coordinates,school_district,building_name,built_date,building_num_units,building_url
1236136,100_eleventh_avenue_#19a,9750000,west_chelsea,manhattan,current,,4,3.5,3076,condo,http://streeteasy.com/sale/1236136,8917.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge gym green_building live_in_super parking_available swimming_pool community_recreation_facilities storage_available storage_available waterfront deck garden,CE_at_23rd_st_0.49_miles ACEL_at_14th_st_8th_av_0.53_miles 1_at_18th_st_0.64_miles 1_at_23rd_st_0.65_miles 1_at_28th_st_0.71_miles,40.7462 -74.0076,2,100_eleventh_avenue,2007,57,http://streeteasy.com/building/100-11-avenue-new_york
1239154,117_01_park_lane_s_#a4i,325000,kew_gardens,queens,in_contract,,2,1,,co_op,http://streeteasy.com/sale/1239154,921.0,doorman elevator bike_room laundry_in_building live_in_super storage_available dishwasher courtyard,LIRR_at_kew_gardens_0.34_miles EF_at_union_turnpike_0.51_miles EF_at_75th_av_0.7_miles JZ_at_121st_st_0.74_miles LIRR_at_forest_hills_0.83_miles,40.709 -73.8374,28,117_01_park_lane_south,1937,316,http://streeteasy.com/building/117_01-park-lane-south-kew_gardens
1239897,51_10_30th_avenue_#g2,280000,woodside,queens,current,,1,1,,resale,http://streeteasy.com/sale/1239897,510.0,elevator bike_room children's_playroom live_in_super storage_available storage_available courtyard garden,MR_at_northern_blvd_0.36_miles MR_at_46th_st_0.45_miles MR_at_steinway_st_0.72_miles MR_at_65th_st_0.78_miles LIRR_at_woodside_0.88_miles,40.7583 -73.906,,51_10_30_avenue_woodside_ny_11377,1935,966,http://streeteasy.com/building/51_10-30-avenue-woodside
1245819,55_east_9th_street_#2g,650000,greenwich_village,manhattan,current,,studio,1,,co_op,http://streeteasy.com/sale/1245819,950.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed bike_room live_in_super,NR_at_8th_st_under_500_feet 6_at_astor_place_0.16_miles LNQR456_at_14th_st_union_square_0.26_miles L_at_3rd_av_0.33_miles PATH_at_9th_street_station_0.36_miles,40.7318 -73.9928,2,55_east_9th_street,1964,173,http://streeteasy.com/building/55-east-9-street-new_york
1232929,133_water_street_#7d,1295000,dumbo,brooklyn,current,,2,2,1163,condo,http://streeteasy.com/sale/1232929,1181.0,doorman elevator pets_allowed washer_dryer_in_unit bike_room cold_storage concierge garage_parking gym live_in_super parking_available storage_available central_air_conditioning dishwasher storage_available roof_deck terrace,F_at_york_st_0.18_miles AC_at_high_st_0.3_miles Ferry_at_fulton_ferry_landing_0.3_miles 23_at_clark_st_0.46_miles R2345_at_court_st_0.65_miles,40.7034 -73.989,13,133_water_street_133_water_street,2006,52,http://streeteasy.com/building/133-water-street
1232307,211_monroe_street,1288000,bedford_stuyvesant,brooklyn,current,,5,3,3200,multi_family,http://streeteasy.com/sale/1232307,0,garden,G_at_bedford_nostrand_avs_0.3_miles AC_at_nostrand_av_0.37_miles CS_at_franklin_av_0.44_miles LIRR_at_nostrand_avenue_0.52_miles G_at_classon_av_0.57_miles,40.6858 -73.9502,13,211_monroe_street,1899,2,http://streeteasy.com/building/211-monroe-street-brooklyn
1240401,1111_park_avenue_#7b,5525000,carnegie_hill,manhattan,current,,4,3,,co_op,http://streeteasy.com/sale/1240401,5191.0,cats_and_dogs_allowed elevator full_time_doorman gym storage_available fireplace,456_at_86th_st_0.21_miles 6_at_96th_st_0.31_miles 6_at_77th_st_0.66_miles 6_at_103rd_st_0.67_miles BC_at_86th_st_0.79_miles,40.7823 -73.955,2,1111_park_avenue,1925,85,http://streeteasy.com/building/1111-park-avenue-new_york
1236329,229a_scholes_street,1795000,east_williamsburg,brooklyn,current,,6,4,1910,townhouse,http://streeteasy.com/sale/1236329,460.0,pets_allowed washer_dryer_in_unit parking_available patio,L_at_montrose_av_0.11_miles L_at_grand_st_0.19_miles L_at_graham_av_0.45_miles L_at_morgan_av_0.46_miles JM_at_lorimer_st_0.58_miles,40.7093 -73.9395,14,229a_scholes_street,1996,2,http://streeteasy.com/building/229a-scholes-street-brooklyn
1247421,15_hudson_yards_#66b,7935000,hudson_yards,manhattan,current,,2,2.5,2320,condo,http://streeteasy.com/sale/1247421,5486.0,doorman elevator pets_allowed washer_dryer_in_unit,7_at_34th_st_hudson_yards_0.29_miles ACE_at_34th_st_0.47_miles LIRR_at_penn_station_0.48_miles Ferry_at_w_39th_street_ferry_landing_0.51_miles CE_at_23rd_st_0.57_miles,40.7528 -74.0022,,15_hudson_yards_501_west_30th_street,,,http://streeteasy.com/building/15-hudson-yards
1231374,93_rapelye_street_#3d,1100000,carroll_gardens,brooklyn,sold,2016-10-05 00:00:00 -0400,3,2,1125,condo,http://streeteasy.com/sale/1231374,737.0,cats_and_dogs_allowed elevator washer_dryer_in_unit garage_parking live_in_super storage_available central_air_conditioning storage_available balcony courtyard garden,FG_at_carroll_st_0.36_miles FG_at_smith_9th_st_0.48_miles FG_at_bergen_st_0.75_miles FGR_at_4_av_9_st_1.01_miles R_at_union_st_1.03_miles,40.6806 -74.0024,15,653_hicks_street,2004,40,http://streeteasy.com/building/653-hicks-street-brooklyn
1243188,494_east_7th_street,975000,kensington,brooklyn,current,,5,,,townhouse,http://streeteasy.com/sale/1243188,420.0,parking_available,FG_at_church_av_0.44_miles F_at_ditmas_av_0.44_miles BQ_at_cortelyou_rd_0.44_miles BQ_at_beverly_rd_0.51_miles BQ_at_newkirk_av_0.6_miles,40.6397 -73.9722,20,494_east_7th_street,1925,2,http://streeteasy.com/building/494-east-7-street-brooklyn
1245404,88_greenwich_street_#920,895000,financial_district,manhattan,in_contract,,studio,1,713,condo,http://streeteasy.com/sale/1245404,1697.0,cats_and_dogs_allowed elevator full_time_doorman bike_room cold_storage gym laundry_in_building live_in_super package_room parking_available community_recreation_facilities storage_available dishwasher fireplace balcony deck roof_deck terrace,1_at_rector_st_under_500_feet R_at_rector_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.2_miles 45_at_bowling_green_0.23_miles,40.7079 -74.0141,2,greenwich_club_88_greenwich_street,1929,452,http://streeteasy.com/building/greenwich-club
1242995,135_east_54th_street_#5c,625000,midtown,manhattan,current,,studio,1,475,condo,http://streeteasy.com/sale/1242995,1043.0,elevator full_time_doorman pets_allowed bike_room garage_parking laundry_in_building live_in_super storage_available dishwasher,EM6_at_lexington_av_53_st_under_500_feet EM6_at_51st_st_0.17_miles EM_at_5th_av_0.29_miles NQR456_at_lexington_av_59_st_0.3_miles NQR_at_5th_av_0.42_miles,40.7593 -73.9707,2,lex_54_135_east_54th_street,1951,145,http://streeteasy.com/building/lex-54
1234238,7423_ridge_boulevard_#6d,459000,bay_ridge,brooklyn,delisted,2016-11-04 17:11:36 -0400,2,1,,co_op,http://streeteasy.com/sale/1234238,702.0,garage_parking live_in_super dishwasher hot_tub,R_at_77th_st_0.31_miles R_at_bay_ridge_av_0.39_miles R_at_86th_st_0.67_miles NR_at_59th_st_0.84_miles N_at_8th_av_1.03_miles,40.6322 -74.0301,20,7423_ridge_boulevard,1957,52,http://streeteasy.com/building/7423-ridge-boulevard-brooklyn
1232933,133_beach_120th_street_#1b,189000,rockaway_all,queens,sold,2016-07-15 17:34:23 -0400,1,1,,sponsor_unit,http://streeteasy.com/sale/1232933,903.0,elevator bike_room laundry_in_building virtual_doorman dishwasher waterfront waterview,H_at_rockaway_park_beach_116th_0.29_miles H_at_beach_105th_st_seaside_0.79_miles H_at_beach_98th_st_playland_1.16_miles,40.5768 -73.8398,27,133_beach_120th_street,1959,43,http://streeteasy.com/building/133-beach-120-street-rockaway_park
1234403,111_murray_street_#37b,5000000,tribeca,manhattan,current,,2,2.5,1654,condo,http://streeteasy.com/sale/1234403,4734.0,doorman pets_allowed washer_dryer_in_unit bike_room children's_playroom cold_storage concierge garage_parking gym media_room parking_available swimming_pool storage_available valet_parking dishwasher hot_tub storage_available garden,ACE123_at_chambers_st_0.21_miles ACE23PATH_at_world_trade_center_0.22_miles Ferry_at_world_financial_center_ferry_landing_0.25_miles ACE23_at_park_place_0.3_miles R_at_cortlandt_st_0.31_miles,40.7152 -74.0125,2,111_murray_street_111_murray_street,2018,157,http://streeteasy.com/building/111-murray-street
1242592,10_east_end_avenue_#12ef,2298000,yorkville,manhattan,no_longer_available,2016-11-02 18:09:31 -0400,4,4,2200,co_op,http://streeteasy.com/sale/1242592,4130.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed bike_room garage_parking live_in_super storage_available dishwasher storage_available deck roof_deck,6_at_77th_st_0.62_miles 456_at_86th_st_0.68_miles 6_at_68th_st_0.86_miles 6_at_96th_st_1.01_miles F_at_lexington_av_1.06_miles,40.7711 -73.9482,2,10_east_end_avenue,1957,198,http://streeteasy.com/building/10-east-end-avenue-new_york
1238191,41_16_47th_avenue_#6a,375000,sunnyside,queens,in_contract,,1,1,850,sponsor_unit,http://streeteasy.com/sale/1238191,592.0,pets_allowed live_in_super dishwasher,7_at_lowery_st_40th_st_0.17_miles 7_at_bliss_st_46th_st_0.27_miles 7_at_rawson_st_33rd_st_0.49_miles 7_at_lincoln_av_52nd_st_0.56_miles MR_at_36th_st_0.8_miles,40.7414 -73.9232,24,41_12_47th_avenue,1937,48,http://streeteasy.com/building/41_12-47-avenue-queens
1237228,1175_york_avenue_condo_#1b,875000,lenox_hill,manhattan,current,,2,2,,condo,http://streeteasy.com/sale/1237228,2858.0,cats_only_no_dogs elevator full_time_doorman bike_room children's_playroom garage_parking gym live_in_super deck roof_deck,NQR456_at_lexington_av_59_st_0.44_miles F_at_lexington_av_0.5_miles 6_at_68th_st_0.54_miles EM6_at_lexington_av_53_st_0.7_miles NQR_at_5th_av_0.8_miles,40.7616 -73.958,2,1175_york_avenue,1958,232,http://streeteasy.com/building/1175-york-avenue-new_york
1232586,385_clinton_street_#3l,1595000,carroll_gardens,brooklyn,sold,2016-06-28 08:07:54 -0400,3,1.5,,co_op,http://streeteasy.com/sale/1232586,375.0,pets_allowed washer_dryer_in_unit storage_available dishwasher storage_available waterview garden roof_deck,FG_at_carroll_st_0.29_miles FG_at_bergen_st_0.43_miles FG_at_smith_9th_st_0.59_miles ACG_at_hoyt_&_schermerhorn_0.78_miles 23_at_hoyt_st_0.8_miles,40.6833 -73.9974,15,385_clinton_street,1920,8,http://streeteasy.com/building/385-clinton-street-brooklyn
1248625,85_15_main_street_#3h,165000,briarwood,queens,current,,1,1,700,resale,http://streeteasy.com/sale/1248625,826.0,pets_allowed laundry_in_building swimming_pool dishwasher terrace,EF_at_van_wyck_blvd_under_500_feet F_at_sutphin_blvd_0.56_miles E_at_jamaica_van_wyck_0.59_miles LIRR_at_kew_gardens_0.63_miles EF_at_union_turnpike_0.65_miles,40.7097 -73.8188,,85_15_main_street,1966,222,http://streeteasy.com/building/85_15-main-street-jamaica
1232735,58_shepherd_avenue,590000,east_new_york,brooklyn,current,,5,3,1635,resale,http://streeteasy.com/sale/1232735,0,,JZ_at_norwood_av_0.24_miles J_at_cleveland_st_0.31_miles JZ_at_crescent_st_0.54_miles JZ_at_van_siclen_av_0.6_miles C_at_shepherd_av_0.67_miles,40.6835 -73.8829,19,58_shepherd_avenue,1910,,http://streeteasy.com/building/58-shepherd-avenue-brooklyn
1236308,209_31st_street,1069000,greenwood,brooklyn,in_contract,,3,2,,multi_family,http://streeteasy.com/sale/1236308,418.0,garage_parking parking_available deck patio,DNR_at_36th_st_0.26_miles R_at_25th_st_0.29_miles R_at_45th_st_0.7_miles R_at_prospect_av_0.71_miles D_at_9th_av_0.75_miles,40.6563 -73.9999,15,209_31st_street,1935,2,http://streeteasy.com/building/209-31-street-brooklyn
1248379,42_68_77th_street,720000,elmhurst,queens,current,,3,1.5,2000,house,http://streeteasy.com/sale/1248379,348.0,,MR_at_elmhurst_av_0.29_miles EFMR7_at_roosevelt_av_jackson_hts_0.38_miles EFMR7_at_broadway_74th_st_0.42_miles 7_at_82nd_st_jackson_heights_0.48_miles 7_at_fisk_av_69th_st_0.56_miles,40.7416 -73.8879,24,42_68_77th_street,1920,,http://streeteasy.com/building/42_68-77-street-queens
1244823,25_5th_avenue_#10h,1825000,greenwich_village,manhattan,current,,1,1,724,resale,http://streeteasy.com/sale/1244823,1388.0,cats_and_dogs_allowed elevator full_time_doorman bike_room concierge gym laundry_in_building live_in_super storage_available dishwasher fireplace storage_available garden,PATH_at_9th_street_station_0.2_miles NR_at_8th_st_0.22_miles ACEBDFM_at_west_4th_st_0.22_miles LNQR456_at_14th_st_union_square_0.28_miles FML123_at_6th_av_0.3_miles,40.7329 -73.9955,2,25_fifth_avenue,1921,90,http://streeteasy.com/building/25-5-avenue-new_york
1246075,285_east_35th_street_#4c,209000,northeast_flatbush,brooklyn,current,,1,1,,co_op,http://streeteasy.com/sale/1246075,581.0,elevator garage_parking,25_at_church_av_0.32_miles 25_at_beverly_rd_0.33_miles 25_at_newkirk_av_0.62_miles 25_at_winthrop_st_0.63_miles BQ_at_church_av_1.01_miles,40.6483 -73.9442,17,285_east_35th_street,1959,66,http://streeteasy.com/building/285-east-35-street-brooklyn
1230577,1968_w_5th_street,749000,gravesend,brooklyn,sold,2016-09-21 00:00:00 -0400,4,1.5,2556,townhouse,http://streeteasy.com/sale/1230577,3999.0,smoke_free dishwasher deck garden patio,N_at_av_u_0.23_miles N_at_kings_highway_0.29_miles F_at_kings_highway_0.31_miles F_at_av_u_0.38_miles N_at_86th_st_0.48_miles,40.5996 -73.9773,21,1968_west_5th_street,1901,,http://streeteasy.com/building/1968-west-5-street-brooklyn
1248404,575_park_avenue_#1501,4400000,lenox_hill,manhattan,current,,2,3.5,4100,co_op,http://streeteasy.com/sale/1248404,18523.0,cats_only_no_dogs elevator full_time_doorman land_lease pied_a_terre_allowed bike_room concierge gym live_in_super loft,F_at_lexington_av_under_500_feet NQR456_at_lexington_av_59_st_0.22_miles NQR_at_5th_av_0.25_miles 6_at_68th_st_0.27_miles EM6_at_lexington_av_53_st_0.49_miles,40.7651 -73.9678,2,the_beekman_575_park_avenue,1927,129,http://streeteasy.com/building/the-beekman
1240475,120_east_36th_street_#5e,649000,murray_hill,manhattan,in_contract,,1,1,675,co_op,http://streeteasy.com/sale/1240475,1195.0,cats_and_dogs_allowed elevator part_time_doorman laundry_in_building live_in_super,6_at_33rd_st_0.16_miles S4567_at_grand_central_0.31_miles S4567_at_42_street_grand_central_0.32_miles 6_at_28th_st_0.38_miles BDFM7_at_5th_av_0.4_miles,40.7477 -73.9796,2,120_east_36th_street,1957,95,http://streeteasy.com/building/120-east-36-street-new_york
1244726,35_east_76th_street_1901_1907,13500000,upper_east_side,manhattan,current,,3,5,,co_op,http://streeteasy.com/sale/1244726,51518.0,cats_and_dogs_allowed elevator full_time_doorman pied_a_terre_allowed sublets_allowed gym live_in_super terrace,6_at_77th_st_0.18_miles 6_at_68th_st_0.47_miles 456_at_86th_st_0.52_miles BC_at_81st_st_0.67_miles F_at_lexington_av_0.7_miles,40.7744 -73.963,2,the_carlyle_35_east_76th_street,1930,,http://streeteasy.com/building/the-carlyle
1247902,73_12_35th_avenue_#d24,615000,jackson_heights,queens,current,,2,1,1020,co_op,http://streeteasy.com/sale/1247902,1099.0,elevator part_time_doorman pets_allowed gym laundry_in_building live_in_super storage_available dishwasher courtyard garden,EFMR7_at_broadway_74th_st_0.24_miles EFMR7_at_roosevelt_av_jackson_hts_0.27_miles MR_at_65th_st_0.28_miles 7_at_fisk_av_69th_st_0.34_miles 7_at_82nd_st_jackson_heights_0.49_miles,40.7504 -73.8925,30,washington_plaza_73_12_35th_avenue,1940,198,http://streeteasy.com/building/washington-plaza
1240424,23_west_73rd_street_#806b,489000,upper_west_side,manhattan,in_contract,,studio,1,,co_op,http://streeteasy.com/sale/1240424,882.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed pied_a_terre_allowed bike_room children's_playroom concierge live_in_super storage_available storage_available,BC_at_72nd_st_0.19_miles BC_at_81st_st_0.26_miles 123_at_72nd_st_0.28_miles 1_at_66th_st_0.4_miles 1_at_79th_st_0.44_miles,40.7777 -73.9767,,park_royal_23_west_73rd_street,1926,243,http://streeteasy.com/building/park-royal
1238847,321_east_45th_street_#11f,349000,turtle_bay,manhattan,in_contract,,studio,1,400,co_op,http://streeteasy.com/sale/1238847,700.0,cats_only_no_dogs elevator part_time_doorman co_purchase_allowed gifts_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed laundry_in_building live_in_super storage_available,S4567_at_42_street_grand_central_0.3_miles S4567_at_grand_central_0.36_miles EM6_at_51st_st_0.42_miles EM6_at_lexington_av_53_st_0.48_miles Ferry_at_e_34th_street_ferry_landing_0.51_miles,40.7514 -73.9695,2,321_east_45th_street,1960,112,http://streeteasy.com/building/321-east-45-street-new_york
1248776,115_ft_greene_place_#1b,800000,fort_greene,brooklyn,current,,1,1.5,,condo,http://streeteasy.com/sale/1248776,736.0,cats_and_dogs_allowed washer_dryer_in_unit bike_room storage_available terrace,G_at_fulton_st_under_500_feet BDNRQ2345_at_atlantic_av_0.11_miles LIRR_at_flatbush_avenue_0.13_miles C_at_lafayette_av_0.18_miles BDNRQ2345_at_pacific_st_0.21_miles,40.6863 -73.9761,15,115_ft_greene_place,2000,8,http://streeteasy.com/building/115-ft-greene-place-brooklyn
1238028,523_west_121st_street_#52,859000,morningside_heights,manhattan,current,,2,1,1000,co_op,http://streeteasy.com/sale/1238028,1303.0,cats_and_dogs_allowed elevator full_time_doorman bike_room laundry_in_building live_in_super,1_at_116th_st_0.3_miles 1_at_125th_st_0.31_miles ACBD_at_125th_st_0.4_miles BC_at_116th_st_0.54_miles 1_at_cathedral_parkway_110th_st_0.59_miles,40.8109 -73.9603,3,523_west_121st_street,1926,24,http://streeteasy.com/building/523-west-121-street-new_york
1238088,60_riverside_boulevard_#2012,3045000,lincoln_square,manhattan,no_longer_available,2016-09-15 12:10:07 -0400,2,2.5,1410,condo,http://streeteasy.com/sale/1238088,2317.0,cats_and_dogs_allowed elevator full_time_doorman bike_room children's_playroom concierge garage_parking gym laundry_in_building live_in_super parking_available swimming_pool community_recreation_facilities patio,1_at_66th_st_0.45_miles 123_at_72nd_st_0.46_miles BC_at_72nd_st_0.68_miles ACBD1_at_59th_st_columbus_circle_0.73_miles 1_at_79th_st_0.76_miles,40.7757 -73.99,3,the_aldyn_60_riverside_boulevard,2008,259,http://streeteasy.com/building/the-aldyn
1239405,170_west_end_avenue_#15g,570000,lincoln_square,manhattan,in_contract,,studio,1,582,resale,http://streeteasy.com/sale/1239405,969.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed pied_a_terre_allowed bike_room children's_playroom concierge garage_parking gym laundry_in_building live_in_super package_room parking_available community_recreation_facilities valet_parking central_air_conditioning,123_at_72nd_st_0.17_miles 1_at_66th_st_0.26_miles BC_at_72nd_st_0.4_miles 1_at_79th_st_0.52_miles BC_at_81st_st_0.63_miles,40.7768 -73.9843,3,lincoln_towers_170_west_end_avenue,2007,484,http://streeteasy.com/building/lincoln-towers-170-west-end-avenue-new_york
1238098,72_81_113th_street_#2y,255000,forest_hills,queens,in_contract,,1,1,650,resale,http://streeteasy.com/sale/1238098,666.0,bike_room live_in_super parking_available storage_available garden,EF_at_75th_av_0.13_miles EFMR_at_71st_av_0.44_miles LIRR_at_forest_hills_0.48_miles EF_at_union_turnpike_0.53_miles LIRR_at_kew_gardens_0.76_miles,40.72 -73.8357,28,72_81_113rd_street,1950,174,http://streeteasy.com/building/72_81-113-street-forest_hills
1240315,215_adams_street_#4c,899000,downtown_brooklyn,brooklyn,expired_owner_listing,2016-10-06 01:22:01 -0400,2,2,1043,resale,http://streeteasy.com/sale/1240315,1367.0,cats_and_dogs_allowed elevator full_time_doorman bike_room gym laundry_in_building live_in_super parking_available storage_available dishwasher storage_available roof_deck,AC_at_high_st_0.17_miles F_at_york_st_0.21_miles 23_at_clark_st_0.27_miles R2345_at_borough_hall_0.34_miles R2345_at_court_st_0.36_miles,40.6986 -73.9884,,215_adams_street_brooklyn_ny_11201,1950,1,http://streeteasy.com/building/215-adams-street-brooklyn
1249932,308_east_72nd_street_#5d,2750000,lenox_hill,manhattan,current,,2,3,1662,condo,http://streeteasy.com/sale/1249932,3502.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit children's_playroom concierge gym laundry_in_building live_in_super central_air_conditioning,6_at_68th_st_0.31_miles 6_at_77th_st_0.36_miles F_at_lexington_av_0.51_miles NQR456_at_lexington_av_59_st_0.61_miles 456_at_86th_st_0.77_miles,40.7684 -73.9581,,the_knickerbocker_308_east_72nd_street,,75,http://streeteasy.com/building/the-knickerbocker
1234809,230_ashland_place_#14a,1750000,fort_greene,brooklyn,sold,2016-10-04 00:00:00 -0400,3,2,1435,resale,http://streeteasy.com/sale/1234809,1494.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit concierge gym live_in_super central_air_conditioning dishwasher courtyard garden roof_deck terrace,2345_at_nevins_st_under_500_feet G_at_fulton_st_0.14_miles BQR_at_dekalb_av_0.18_miles BDNRQ2345_at_atlantic_av_0.21_miles LIRR_at_flatbush_avenue_0.23_miles,40.6882 -73.9786,,forte_230_ashland_place,2010,108,http://streeteasy.com/building/forte-condominium
1245770,216_east_47th_street_#5b,948000,turtle_bay,manhattan,current,,1,1.5,940,resale,http://streeteasy.com/sale/1245770,2731.0,doorman elevator washer_dryer_in_unit bike_room laundry_in_building live_in_super storage_available storage_available balcony terrace,S4567_at_42_street_grand_central_0.26_miles EM6_at_51st_st_0.27_miles S4567_at_grand_central_0.3_miles EM6_at_lexington_av_53_st_0.35_miles BDFM7_at_5th_av_0.51_miles,40.7533 -73.9713,2,216_east_47th_st_216_218_east_47th_street,1985,47,http://streeteasy.com/building/216-east-47th-st
1248340,1711_sheepshead_bay_road_#2b,639000,sheepshead_bay,brooklyn,current,,3,2,1150,resale,http://streeteasy.com/sale/1248340,686.0,elevator garage_parking central_air_conditioning dishwasher balcony,BQ_at_sheepshead_bay_0.16_miles BQ_at_neck_rd_0.67_miles BQ_at_brighton_beach_0.8_miles BQ_at_av_u_0.95_miles Q_at_ocean_parkway_1.09_miles,40.5857 -73.9514,22,1711_sheepshead_bay_road,1901,10,http://streeteasy.com/building/1711-sheepshead-bay-road-brooklyn
1237363,104_67_47th_avenue,850000,corona,queens,current,,5,2,,resale,http://streeteasy.com/sale/1237363,0,,7_at_103rd_st_0.35_miles 7_at_111th_st_0.35_miles 7_at_junction_blvd_0.64_miles LIRR_at_mets_willets_point_0.82_miles 7_at_willets_point_0.83_miles,40.7466 -73.8573,24,104_67_47th_avenue,1960,2,http://streeteasy.com/building/104_67-47-avenue-queens
1245179,25_central_park_west_#2u,1100000,lincoln_square,manhattan,in_contract,,1,1,,condo,http://streeteasy.com/sale/1245179,1559.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge laundry_in_building parking_available storage_available garden,1_at_66th_st_0.22_miles ACBD1_at_59th_st_columbus_circle_0.3_miles BC_at_72nd_st_0.37_miles NQR_at_57th_st_0.44_miles F_at_57th_st_0.51_miles,40.7704 -73.9809,3,the_century_condominium_25_central_park_west,1932,423,http://streeteasy.com/building/the-century-condominium
1232467,5060_tibbett,1099000,fieldston,bronx,current,,4,2.5,,house,http://streeteasy.com/sale/1232467,0,parking_available fireplace garden,1_at_242nd_st_0.5_miles 1_at_238th_st_0.83_miles 1_at_231st_st_1.28_miles 4_at_woodlawn_1.31_miles 4_at_mosholu_parkway_1.43_miles,40.8968 -73.8994,10,5060_tibbett_avenue,1925,,http://streeteasy.com/building/5060-tibbett-avenue-bronx
1247664,24_monroe_place_#6c,575000,brooklyn_heights,brooklyn,current,,1,1,,co_op,http://streeteasy.com/sale/1247664,1108.0,cats_only_no_dogs elevator bike_room laundry_in_building live_in_super storage_available deck roof_deck,23_at_clark_st_under_500_feet R2345_at_court_st_0.13_miles R2345_at_borough_hall_0.21_miles AC_at_high_st_0.22_miles ACFR_at_jay_st_metrotech_0.44_miles,40.6963 -73.9923,13,24_monroe_place,1928,53,http://streeteasy.com/building/24-monroe-place-brooklyn
1232003,88_greenwich_street_#429,699000,financial_district,manhattan,sold,2016-10-26 00:00:00 -0400,studio,1,618,condo,http://streeteasy.com/sale/1232003,1481.0,cats_and_dogs_allowed elevator full_time_doorman bike_room cold_storage concierge gym laundry_in_building live_in_super package_room parking_available community_recreation_facilities storage_available dishwasher roof_deck,1_at_rector_st_under_500_feet R_at_rector_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.2_miles 45_at_bowling_green_0.23_miles,40.7079 -74.0141,2,greenwich_club_88_greenwich_street,1929,452,http://streeteasy.com/building/greenwich-club
1245872,345_montgomery_street_#4o,480000,crown_heights,brooklyn,current,,1,1,800,co_op,http://streeteasy.com/sale/1245872,522.0,cats_and_dogs_allowed elevator laundry_in_building live_in_super courtyard,25_at_sterling_st_0.21_miles 25_at_president_st_0.21_miles 3_at_nostrand_av_0.31_miles S2345_at_franklin_av_0.42_miles S2345_at_botanic_garden_0.47_miles,40.6657 -73.9528,17,345_montgomery_street,1928,102,http://streeteasy.com/building/345-montgomery-street-brooklyn
1244907,93_08_208th_street,499000,queens_village,queens,current,,3,2,,house,http://streeteasy.com/sale/1244907,3307.0,washer_dryer_in_unit garage_parking parking_available,LIRR_at_hollis_0.79_miles LIRR_at_queens_village_0.93_miles,40.7167 -73.7542,,93_08_208th_street,1925,,http://streeteasy.com/other_property/93_08-208-street-queens
1236054,1630_east_38th_street,599000,marine_park,brooklyn,current,,3,2,,house,http://streeteasy.com/sale/1236054,0,garage_parking parking_available patio roof_deck,BQ_at_av_m_1.2_miles 25_at_flatbush_av_1.21_miles BQ_at_kings_highway_1.23_miles BQ_at_av_j_1.4_miles BQ_at_av_u_1.57_miles,40.6165 -73.9367,22,1630_east_38th_street,1925,,http://streeteasy.com/building/1630-east-38-street-brooklyn
1242836,34_32_35th_street_#6a,990000,long_island_city,queens,in_contract,,2,2,975,condo,http://streeteasy.com/sale/1242836,767.0,doorman garage_parking laundry_in_building virtual_doorman central_air_conditioning dishwasher balcony,NQ_at_36_av_washington_av_0.26_miles MR_at_steinway_st_0.28_miles NQ_at_broadway_0.31_miles MR_at_36th_st_0.41_miles NQ_at_39_av_beebe_av_0.51_miles,40.7574 -73.9251,30,the_marx_34_32_35th_street,2016,33,http://streeteasy.com/building/the-marx-34_32-35-street-astoria
1232639,161_west_75th_street_#2_3d,6499000,upper_west_side,manhattan,no_longer_available,2016-07-05 18:15:03 -0400,4,5+,,co_op,http://streeteasy.com/sale/1232639,5900.0,cats_and_dogs_allowed elevator full_time_doorman bike_room laundry_in_building live_in_super community_recreation_facilities storage_available fireplace garden,1_at_79th_st_0.19_miles 123_at_72nd_st_0.21_miles BC_at_81st_st_0.33_miles BC_at_72nd_st_0.43_miles 1_at_66th_st_0.52_miles,40.7808 -73.9795,3,161_west_75th_street,1925,132,http://streeteasy.com/building/161-west-75-street-new_york
1231732,6035_broadway_#8r,165000,fieldston,bronx,in_contract,,1,1,1000,co_op,http://streeteasy.com/sale/1231732,735.0,pets_allowed garage_parking laundry_in_building live_in_super parking_available swimming_pool storage_available storage_available,1_at_242nd_st_0.17_miles 1_at_238th_st_0.53_miles 1_at_231st_st_1.0_mile 4_at_woodlawn_1.09_miles 4_at_mosholu_parkway_1.11_miles,40.8921 -73.8976,10,6035_broadway,1961,103,http://streeteasy.com/building/6035-broadway-bronx
