saleno,address,price,neighborhood,borough,status,date,num_beds,num_baths,num_sqft,type,url,monthly_cost,amenities_list,transit_list,gps_coordinates,school_district,building_name,built_date,building_num_units,building_url
1231852,55_covert_street,1250000,bushwick,brooklyn,current,,9,4,2400,resale,http://streeteasy.com/sale/1231852,520.0,,J_at_halsey_st_0.2_miles JZ_at_chauncey_st_0.23_miles L_at_wilson_av_0.42_miles L_at_bushwick_av_0.47_miles C_at_rockaway_av_0.56_miles,40.6866 -73.9122,32,55_covert_street,2005,3,http://streeteasy.com/building/55-covert-street-brooklyn
1241672,161_west_61st_street_#27fg,3195000,lincoln_square,manhattan,current,,3,4,2250,condo,http://streeteasy.com/sale/1241672,6134.0,elevator full_time_doorman pets_allowed washer_dryer_in_unit bike_room children's_playroom concierge garage_parking gym live_in_super swimming_pool storage_available valet dishwasher storage_available balcony deck garden patio terrace,1_at_66th_st_0.24_miles ACBD1_at_59th_st_columbus_circle_0.38_miles BC_at_72nd_st_0.51_miles 123_at_72nd_st_0.51_miles NQR_at_57th_st_0.58_miles,40.7716 -73.9858,3,the_alfred_161_west_61st_street,1988,219,http://streeteasy.com/building/the-alfred
1248021,3_west_122nd_street_#4a,649000,south_harlem,manhattan,current,,2,1,800,condo,http://streeteasy.com/sale/1248021,1035.0,,23_at_125th_st_0.13_miles 23_at_116th_st_0.34_miles 456_at_125th_st_0.45_miles ACBD_at_125th_st_0.5_miles BC_at_116th_st_0.5_miles,40.8056 -73.9457,5,3_west_122nd_street,1900,24,http://streeteasy.com/building/3-west-122-street-new_york
1231844,251_1st_street_#6a,1800000,park_slope,brooklyn,in_contract,,3,2,1274,condo,http://streeteasy.com/sale/1231844,1072.0,doorman elevator pets_allowed bike_room children's_playroom concierge gym laundry_in_building storage_available central_air_conditioning courtyard roof_deck terrace,R_at_union_st_0.14_miles FGR_at_4_av_9_st_0.45_miles 23_at_bergen_st_0.63_miles BQ_at_7th_av_0.65_miles FG_at_carroll_st_0.66_miles,40.6752 -73.9843,15,251_1st_street,2016,44,http://streeteasy.com/building/251-1st-street--brooklyn
1240595,30_fifth_avenue_#11f,2295000,greenwich_village,manhattan,current,,2,1.5,,co_op,http://streeteasy.com/sale/1240595,2300.0,cats_and_dogs_allowed elevator full_time_doorman gifts_allowed pied_a_terre_allowed sublets_allowed bike_room laundry_in_building live_in_super storage_available dishwasher courtyard deck garden roof_deck,PATH_at_9th_street_station_0.16_miles ACEBDFM_at_west_4th_st_0.19_miles NR_at_8th_st_0.26_miles FML123_at_6th_av_0.26_miles PATH_at_14th_street_station_0.28_miles,40.7334 -73.9961,2,30_fifth_avenue,1923,144,http://streeteasy.com/building/30-5-avenue-new_york
1246838,18_40_211st_street_#3b,179000,bay_terrace_(queens),queens,no_longer_available,2016-10-25 17:05:24 -0400,1,1,900,co_op,http://streeteasy.com/sale/1246838,945.0,washer_dryer_in_unit dishwasher,LIRR_at_bayside_1.32_miles LIRR_at_auburndale_1.37_miles LIRR_at_broadway_1.66_miles,40.7803 -73.7819,25,18_40_211st_street,1961,240,http://streeteasy.com/building/18_40-211-street-queens
1239000,1809_emmons_avenue_#5j,545000,sheepshead_bay,brooklyn,in_contract,,1,1,821,condo,http://streeteasy.com/sale/1239000,305.0,doorman pets_allowed washer_dryer_in_unit garage_parking swimming_pool balcony roof_deck,BQ_at_sheepshead_bay_0.26_miles BQ_at_brighton_beach_0.76_miles BQ_at_neck_rd_0.82_miles Q_at_ocean_parkway_1.07_miles BQ_at_av_u_1.1_miles,40.5837 -73.9501,22,1821_emmons_avenue,2015,50,http://streeteasy.com/building/1821-emmons-avenue-brooklyn
1237379,99_john_street_#1106,1150000,fulton_seaport,manhattan,in_contract,,1,1,849,condo,http://streeteasy.com/sale/1237379,1453.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room children's_playroom concierge gym laundry_in_building live_in_super storage_available valet loft waterview garden patio roof_deck terrace,ACJZ2345_at_fulton_st_broadway_nassau_0.17_miles 23_at_wall_st_0.22_miles JZ_at_broad_st_0.3_miles Ferry_at_pier_11_ferry_landing_0.31_miles R_at_cortlandt_st_0.31_miles,40.7082 -74.006,2,99_john_deco_lofts_99_john_street,2003,439,http://streeteasy.com/building/99-john-deco-lofts
1248332,40_oceana_drive_west_#ph2e,889000,brighton_beach,brooklyn,current,,3,2,1159,condo,http://streeteasy.com/sale/1248332,1088.0,elevator pets_allowed washer_dryer_in_unit garage_parking gym laundry_in_building live_in_super swimming_pool virtual_doorman dishwasher patio,BQ_at_brighton_beach_0.16_miles Q_at_ocean_parkway_0.49_miles BQ_at_sheepshead_bay_0.61_miles F_at_neptune_av_van_siclen_0.87_miles FQ_at_west_8th_st_0.96_miles,40.5775 -73.9588,,40_oceana_drive,2000,75,http://streeteasy.com/building/40-oceana-drive-brooklyn
1243525,70_charlton_#21a,3400000,soho,manhattan,in_contract,,2,2.5,1622,sponsor_unit,http://streeteasy.com/sale/1243525,4030.0,doorman elevator land_lease pets_allowed washer_dryer_in_unit gifts_allowed parents_buying_allowed pied_a_terre_allowed bike_room children's_playroom cold_storage concierge gym laundry_in_building live_in_super package_room swimming_pool storage_available central_air_conditioning dishwasher storage_available courtyard,1_at_houston_st_0.14_miles CE_at_spring_st_0.17_miles 1_at_canal_st_0.28_miles ACE_at_canal_st_0.41_miles PATH_at_christopher_street_station_0.44_miles,40.7267 -74.0066,2,70_charlton_street,2016,92,http://streeteasy.com/building/70-charlton-street-new_york
1231586,4207_atlantic_avenue_#1a,599000,seagate,brooklyn,current,,2,3,1445,condo,http://streeteasy.com/sale/1231586,0,,D_at_bay_50th_st_1.58_miles D_at_25th_av_1.93_miles,40.5751 -74.0085,21,4207_atlantic_avenue,2009,2,http://streeteasy.com/building/4207-atlantic-avenue-brooklyn
1238426,610_warren_street_#4d,990000,boerum_hill,brooklyn,current,,1,1,714,condo,http://streeteasy.com/sale/1238426,483.0,doorman elevator pets_allowed bike_room children's_playroom concierge garage_parking gym media_room package_room parking_available storage_available virtual_doorman central_air_conditioning dishwasher balcony deck garden roof_deck,BDNRQ2345_at_pacific_st_0.22_miles LIRR_at_flatbush_avenue_0.31_miles R_at_union_st_0.31_miles BDNRQ2345_at_atlantic_av_0.33_miles 23_at_bergen_st_0.34_miles,40.6813 -73.9812,13,610_warren_street,2016,31,http://streeteasy.com/building/610-warren-street-brooklyn
1247998,108_56_53rd_avenue_#5,1600000,corona,queens,current,,6,5,,resale,http://streeteasy.com/sale/1247998,2529.0,live_in_super,7_at_111th_st_0.63_miles 7_at_103rd_st_0.71_miles LIRR_at_mets_willets_point_0.79_miles 7_at_willets_point_0.89_miles 7_at_junction_blvd_0.98_miles,40.743 -73.8523,24,108_56_53rd_avenue,1988,5,http://streeteasy.com/building/108_56-53-avenue-queens
1246690,161_70th_street,1479000,bay_ridge,brooklyn,temporarily_off_market,2016-11-01 12:25:25 -0400,6,3.5,2202,multi_family,http://streeteasy.com/sale/1246690,0,washer_dryer_in_unit garage_parking dishwasher storage_available terrace,R_at_bay_ridge_av_0.36_miles R_at_77th_st_0.54_miles NR_at_59th_st_0.67_miles R_at_86th_st_0.97_miles R_at_53rd_st_0.99_miles,40.6365 -74.0301,20,161_70th_street,1925,2,http://streeteasy.com/building/161-70-street-brooklyn
1243068,350_west_42nd_street_#53d,2500000,hell's_kitchen,manhattan,current,,2,2,1207,condo,http://streeteasy.com/sale/1243068,2858.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room cold_storage concierge garage_parking gym package_room parking_available swimming_pool community_recreation_facilities storage_available deck,ACE_at_42nd_st_port_authority_bus_terminal_0.15_miles NQRS1237_at_times_square_0.3_miles NQRS1237_at_times_square_42nd_st_0.39_miles CE_at_50th_st_0.41_miles ACE_at_34th_st_0.41_miles,40.7579 -73.9923,2,orion_condominium_350_west_42nd_street,2007,551,http://streeteasy.com/building/orion-condominium
1246464,319_schermerhorn_street_#2b,887347,boerum_hill,brooklyn,in_contract,,1,1,716,condo,http://streeteasy.com/sale/1246464,853.0,doorman elevator,2345_at_nevins_st_under_500_feet ACG_at_hoyt_&_schermerhorn_0.15_miles BQR_at_dekalb_av_0.16_miles BDNRQ2345_at_atlantic_av_0.26_miles LIRR_at_flatbush_avenue_0.27_miles,40.6875 -73.9815,15,the_nevins_319_schermerhorn_street,2017,73,http://streeteasy.com/building/the-nevins
1236775,435_east_77th_street_#2d,395000,upper_east_side,manhattan,no_longer_available,2016-11-01 12:02:19 -0400,studio,1,,co_op,http://streeteasy.com/sale/1236775,708.0,cats_only_no_dogs elevator co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed bike_room laundry_in_building live_in_super parking_available storage_available virtual_doorman dishwasher,6_at_77th_st_0.44_miles 456_at_86th_st_0.62_miles 6_at_68th_st_0.65_miles F_at_lexington_av_0.86_miles NQR456_at_lexington_av_59_st_0.94_miles,40.7707 -73.9522,2,435_east_77th_street,1962,87,http://streeteasy.com/building/435-east-77-street-new_york
1240628,205_15th_street_#a4,649000,park_slope,brooklyn,in_contract,,1,1,590,condo,http://streeteasy.com/sale/1240628,287.0,cats_and_dogs_allowed elevator washer_dryer_in_unit,R_at_prospect_av_0.18_miles FGR_at_4_av_9_st_0.28_miles FG_at_7th_av_0.55_miles R_at_25th_st_0.59_miles FG_at_prospect_park_15_st_0.69_miles,40.666 -73.9897,15,195_15th_street,1925,18,http://streeteasy.com/building/195-15-street-brooklyn
1237636,313_78th_street,1098000,bay_ridge,brooklyn,no_longer_available,2016-10-25 18:02:51 -0400,5,2,,multi_family,http://streeteasy.com/sale/1237636,0,,R_at_77th_st_0.14_miles R_at_bay_ridge_av_0.45_miles R_at_86th_st_0.46_miles NR_at_59th_st_0.92_miles R_at_95th_st_0.94_miles,40.6293 -74.0281,20,313_78th_street,1910,2,http://streeteasy.com/building/313-78-street-brooklyn
1231051,150_west_end_avenue_#3a,1375000,lincoln_square,manhattan,sold,2016-09-29 20:03:00 -0400,2,1,1200,co_op,http://streeteasy.com/sale/1231051,1492.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed guarantors_allowed pied_a_terre_allowed sublets_allowed bike_room children's_playroom concierge garage_parking gym laundry_in_building live_in_super storage_available valet_parking storage_available,123_at_72nd_st_0.25_miles 1_at_66th_st_0.29_miles BC_at_72nd_st_0.48_miles 1_at_79th_st_0.59_miles ACBD1_at_59th_st_columbus_circle_0.71_miles,40.7765 -73.986,3,lincoln_towers_150_west_end_avenue,1963,454,http://streeteasy.com/building/lincoln-towers-150-west-end-avenue-new_york
1237397,90_11_northern_boulevard_#511,229000,north_corona,queens,current,,2,1,,resale,http://streeteasy.com/sale/1237397,671.0,,7_at_90th_st_elmhurst_0.64_miles 7_at_junction_blvd_0.74_miles 7_at_82nd_st_jackson_heights_0.75_miles 7_at_103rd_st_0.96_miles EFMR7_at_broadway_74th_st_1.02_miles,40.7575 -73.8777,,90_01_northern_boulevard,,,http://streeteasy.com/building/90_01-northern-boulevard-jackson_heights
1231079,60_65_80th_avenue,799000,glendale,queens,sold,2016-10-04 15:47:59 -0400,5,2,,resale,http://streeteasy.com/sale/1231079,0,,M_at_fresh_pond_rd_0.74_miles M_at_forest_av_0.78_miles M_at_seneca_av_0.89_miles J_at_cypress_hills_1.12_miles M_at_metropolitan_av_1.16_miles,40.6956 -73.8934,24,60_65_80th_avenue,1930,2,http://streeteasy.com/building/60_65-80-avenue-queens
1234058,67_66_108th_street_#d34,215000,forest_hills,queens,in_contract,,1,1,621,resale,http://streeteasy.com/sale/1234058,612.0,live_in_super,MR_at_67th_av_0.32_miles EFMR_at_71st_av_0.45_miles LIRR_at_forest_hills_0.53_miles EF_at_75th_av_0.74_miles MR_at_63rd_drive_0.76_miles,40.727 -73.8474,,67_66_108th_street,1949,204,http://streeteasy.com/building/67_66-108-street-forest_hills
1241674,3840_greystone_avenue_#5r,299000,riverdale,bronx,current,,2,1,,co_op,http://streeteasy.com/sale/1241674,997.0,pets_allowed garage_parking live_in_super virtual_doorman central_air_conditioning storage_available,1_at_238th_st_0.3_miles 1_at_242nd_st_0.37_miles 1_at_231st_st_0.65_miles 1_at_225th_st_0.99_miles 4_at_mosholu_parkway_1.2_miles,40.8881 -73.9046,10,3840_greystone_avenue,1951,127,http://streeteasy.com/building/3840-greystone-avenue-bronx
1237562,12_warren_street_#phc,5000000,tribeca,manhattan,current,,3,3.5,2504,condo,http://streeteasy.com/sale/1237562,6285.0,full_time_doorman washer_dryer_in_unit bike_room gym storage_available balcony terrace,R_at_city_hall_under_500_feet ACE123_at_chambers_st_under_500_feet ACE23_at_park_place_under_500_feet ACE23PATH_at_world_trade_center_0.16_miles JZ456_at_brooklyn_bridge_0.16_miles,40.7141 -74.0075,2,12_warren_street,201,13,http://streeteasy.com/building/12-warren-street-new_york
1235220,319_schermerhorn_street_#20b,1889450,boerum_hill,brooklyn,in_contract,,2,2.5,1219,condo,http://streeteasy.com/sale/1235220,1490.0,doorman elevator washer_dryer_in_unit,2345_at_nevins_st_under_500_feet ACG_at_hoyt_&_schermerhorn_0.15_miles BQR_at_dekalb_av_0.16_miles BDNRQ2345_at_atlantic_av_0.26_miles LIRR_at_flatbush_avenue_0.27_miles,40.6875 -73.9815,15,the_nevins_319_schermerhorn_street,2017,73,http://streeteasy.com/building/the-nevins
1244982,206_east_90th_street_#1w,699000,yorkville,manhattan,current,,2,2,,co_op,http://streeteasy.com/sale/1244982,1151.0,cats_and_dogs_allowed co_purchase_allowed guarantors_allowed pied_a_terre_allowed bike_room live_in_super garden,456_at_86th_st_0.23_miles 6_at_96th_st_0.33_miles 6_at_77th_st_0.66_miles 6_at_103rd_st_0.68_miles BC_at_86th_st_0.99_miles,40.7809 -73.9516,2,206_east_90th_street,1920,30,http://streeteasy.com/building/206-east-90-street-new_york
1238751,34_north_7th_street_#2e,995000,williamsburg,brooklyn,current,,1,1,717,resale,http://streeteasy.com/sale/1238751,712.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room children's_playroom concierge gym laundry_in_building green_building live_in_super media_room package_room parking_available swimming_pool community_recreation_facilities storage_available central_air_conditioning balcony courtyard deck patio roof_deck terrace,Ferry_at_north_5th_street_ferry_landing_under_500_feet L_at_bedford_av_0.35_miles G_at_nassau_av_0.67_miles Ferry_at_india_street_ferry_landing_0.76_miles GL_at_metropolitan_av_0.77_miles,40.7208 -73.9631,14,the_edge_north_tower_34_north_7th_street,2008,205,http://streeteasy.com/building/the-edge-north-tower
1237361,18_05_215th_street_#3l,258000,bay_terrace_(queens),queens,current,,1,1,,resale,http://streeteasy.com/sale/1237361,735.0,elevator gym swimming_pool,LIRR_at_bayside_1.44_miles LIRR_at_auburndale_1.74_miles,40.7838 -73.7748,25,18_05_215_street_bayside_ny_11360,1969,868,http://streeteasy.com/building/18_05-215-street-queens
1240022,2_15_149th_street,1399000,whitestone,queens,current,,4,3.5,,house,http://streeteasy.com/sale/1240022,1041.0,garage_parking parking_available fireplace,,40.7987 -73.8207,25,2_15_149th_street,1987,,http://streeteasy.com/building/2_15-149-street-queens
1250040,104_sterling_street,1699000,prospect_lefferts_gardens,brooklyn,current,,5,2.5,,multi_family,http://streeteasy.com/sale/1250040,366.0,,BQS_at_prospect_park_0.26_miles 25_at_sterling_st_0.37_miles 25_at_president_st_0.55_miles S2345_at_franklin_av_0.55_miles S2345_at_botanic_garden_0.57_miles,40.6624 -73.9577,17,104_sterling_street,1930,2,http://streeteasy.com/building/104-sterling-street-brooklyn
1233954,500_west_end_avenue_#5a,3800000,upper_west_side,manhattan,no_longer_available,2016-09-26 17:43:08 -0400,3,3,2250,condo,http://streeteasy.com/sale/1233954,3647.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge laundry_in_building live_in_super central_air_conditioning dishwasher fireplace,1_at_86th_st_0.11_miles 1_at_79th_st_0.29_miles 123_at_96th_st_0.47_miles BC_at_86th_st_0.49_miles BC_at_81st_st_0.57_miles,40.7876 -73.9783,3,500_west_end_avenue,1915,81,http://streeteasy.com/building/500-west-end-avenue-new_york
1249938,70_charlton_#4f,2860000,soho,manhattan,current,,2,2,1474,sponsor_unit,http://streeteasy.com/sale/1249938,3148.0,doorman elevator land_lease pets_allowed washer_dryer_in_unit co_purchase_allowed gifts_allowed parents_buying_allowed pied_a_terre_allowed bike_room children's_playroom cold_storage concierge gym laundry_in_building live_in_super package_room swimming_pool storage_available central_air_conditioning dishwasher storage_available courtyard,1_at_houston_st_0.14_miles CE_at_spring_st_0.17_miles 1_at_canal_st_0.28_miles ACE_at_canal_st_0.41_miles PATH_at_christopher_street_station_0.44_miles,40.7267 -74.0066,2,70_charlton_street,2016,92,http://streeteasy.com/building/70-charlton-street-new_york
1234468,219_west_144th_street_#21,180000,central_harlem,manhattan,current,,1,1,,restricted_sale,http://streeteasy.com/sale/1234468,414.0,pets_allowed,3_at_145th_st_0.24_miles 3_at_148th_st_0.25_miles ACBD_at_145th_st_0.27_miles BC_at_135th_st_0.5_miles 23_at_135th_st_0.53_miles,40.8216 -73.9405,5,219_west_144th_street,1940,41,http://streeteasy.com/building/219-west-144-street-manhattan
1246340,211_east_53rd_street_#9a,695000,sutton_place,manhattan,current,,1,1,700,condop,http://streeteasy.com/sale/1246340,1427.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed guarantors_allowed pied_a_terre_allowed sublets_allowed bike_room garage_parking laundry_in_building live_in_super parking_available roof_deck,EM6_at_lexington_av_53_st_0.12_miles EM6_at_51st_st_0.19_miles NQR456_at_lexington_av_59_st_0.33_miles EM_at_5th_av_0.44_miles F_at_lexington_av_0.52_miles,40.7576 -73.9686,2,the_hawthorne_211_east_53rd_street,1957,145,http://streeteasy.com/building/the-hawthorne
1234514,1_bay_club_drive_#7a,759000,bay_terrace_(queens),queens,current,,2,2,,condo,http://streeteasy.com/sale/1234514,1216.0,elevator full_time_doorman concierge garage_parking gym live_in_super swimming_pool virtual_doorman dishwasher balcony,LIRR_at_bayside_1.17_miles LIRR_at_auburndale_1.26_miles LIRR_at_broadway_1.58_miles,40.7783 -73.7811,25,209_90_23rd_avenue,1983,1,http://streeteasy.com/building/209_90-23-avenue-queens
1234540,16_jake_ct,450000,grymes_hill,staten_island,sold,2016-09-04 17:24:49 -0400,5,2,2010,multi_family,http://streeteasy.com/sale/1234540,388.0,parking_available,Ferry_at_st._george_ferry_terminal_1.6_miles,40.6222 -74.0855,,16_jake_court,2003,2,http://streeteasy.com/other_property/16-jake-court-staten-island
1240008,605_2nd_street_#16,8000000,park_slope,brooklyn,no_longer_available,2016-09-01 10:44:11 -0400,16,16,,resale,http://streeteasy.com/sale/1240008,0,,FG_at_7th_av_0.38_miles 23_at_grand_army_plaza_0.41_miles BQ_at_7th_av_0.54_miles 23_at_eastern_parkway_brooklyn_museum_0.56_miles R_at_union_st_0.67_miles,40.6697 -73.9746,15,605_2nd_street,1910,,http://streeteasy.com/building/605-2-street-brooklyn
1242195,356_west_23rd_street_#3c,445000,chelsea,manhattan,in_contract,,studio,1,,co_op,http://streeteasy.com/sale/1242195,649.0,cats_and_dogs_allowed co_purchase_allowed pied_a_terre_allowed,CE_at_23rd_st_0.14_miles 1_at_23rd_st_0.31_miles 1_at_28th_st_0.36_miles 1_at_18th_st_0.39_miles ACEL_at_14th_st_8th_av_0.46_miles,40.7461 -74.0008,2,356_west_23rd_street,1910,14,http://streeteasy.com/building/356-west-23-street-new_york
1246465,319_schermerhorn_street_#9e,585295,boerum_hill,brooklyn,in_contract,,studio,1,471,condo,http://streeteasy.com/sale/1246465,564.0,doorman elevator,2345_at_nevins_st_under_500_feet ACG_at_hoyt_&_schermerhorn_0.15_miles BQR_at_dekalb_av_0.16_miles BDNRQ2345_at_atlantic_av_0.26_miles LIRR_at_flatbush_avenue_0.27_miles,40.6875 -73.9815,15,the_nevins_319_schermerhorn_street,2017,73,http://streeteasy.com/building/the-nevins
1246096,302_96th_street_#2t,469000,fort_hamilton,brooklyn,current,,2,1,850,co_op,http://streeteasy.com/sale/1246096,843.0,garage_parking laundry_in_building live_in_super storage_available,R_at_95th_st_0.15_miles R_at_86th_st_0.54_miles R_at_77th_st_1.03_miles R_at_bay_ridge_av_1.4_miles N_at_8th_av_1.76_miles,40.616 -74.0337,20,302_96th_street,1951,122,http://streeteasy.com/building/302-96-street-brooklyn
1244320,300_east_55th_street_#8ee,2175000,sutton_place,manhattan,current,,2,2,1370,condo,http://streeteasy.com/sale/1244320,2669.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge garage_parking gym live_in_super parking_available community_recreation_facilities storage_available storage_available,EM6_at_lexington_av_53_st_0.24_miles NQR456_at_lexington_av_59_st_0.3_miles EM6_at_51st_st_0.32_miles F_at_lexington_av_0.5_miles EM_at_5th_av_0.56_miles,40.7577 -73.9661,2,milan_condominium_300_east_55th_street,2003,152,http://streeteasy.com/building/milan-condominium
1246864,37_35_78th_street,1050000,jackson_heights,queens,no_longer_available,2016-10-14 18:05:03 -0400,4,2,2193,house,http://streeteasy.com/sale/1246864,0,washer_dryer_in_unit garage_parking parking_available dishwasher fireplace roof_deck,7_at_82nd_st_jackson_heights_0.2_miles EFMR7_at_roosevelt_av_jackson_hts_0.21_miles EFMR7_at_broadway_74th_st_0.22_miles MR_at_elmhurst_av_0.45_miles 7_at_fisk_av_69th_st_0.47_miles,40.7483 -73.8876,30,37_35_78th_street,1935,,http://streeteasy.com/building/37_35-78-street-queens
1237550,260_linden_boulevard_#b2,514999,flatbush,brooklyn,in_contract,,3,1,1009,resale,http://streeteasy.com/sale/1237550,718.0,cats_and_dogs_allowed washer_dryer_in_unit laundry_in_building live_in_super storage_available storage_available courtyard,25_at_church_av_under_500_feet 25_at_winthrop_st_0.29_miles 25_at_beverly_rd_0.49_miles BQ_at_parkside_av_0.67_miles BQ_at_church_av_0.76_miles,40.6521 -73.9494,,260_linden_boulevard,1930,58,http://streeteasy.com/building/260-linden-boulevard-brooklyn
1236528,167_perry_street_#1h,1050000,west_village,manhattan,in_contract,,1,1,,co_op,http://streeteasy.com/sale/1236528,1481.0,cats_and_dogs_allowed elevator full_time_doorman pied_a_terre_allowed bike_room laundry_in_building live_in_super dishwasher deck garden patio roof_deck,PATH_at_christopher_street_station_0.18_miles 1_at_christopher_st_0.37_miles ACEL_at_14th_st_8th_av_0.49_miles 1_at_houston_st_0.5_miles ACEBDFM_at_west_4th_st_0.53_miles,40.7349 -74.0095,2,167_perry_street,1987,75,http://streeteasy.com/building/167-perry-street-new_york
1230987,100_united_nations_plaza_#28e,1650000,turtle_bay,manhattan,no_longer_available,2016-09-04 05:00:58 -0400,1,1.5,1355,resale,http://streeteasy.com/sale/1230987,2908.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge garage_parking gym laundry_in_building live_in_super parking_available community_recreation_facilities storage_available balcony terrace,EM6_at_51st_st_0.36_miles EM6_at_lexington_av_53_st_0.39_miles S4567_at_42_street_grand_central_0.42_miles S4567_at_grand_central_0.47_miles NQR456_at_lexington_av_59_st_0.63_miles,40.7531 -73.9677,2,100_united_nations_plaza,1984,236,http://streeteasy.com/building/100-united-nations-plaza-new_york
1235519,4_74_48th_avenue_#33f,675000,hunters_point,queens,sold,2016-10-19 00:00:00 -0400,1.5,1,,condop,http://streeteasy.com/sale/1235519,1899.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed bike_room concierge garage_parking gym laundry_in_building live_in_super parking_available storage_available waterfront deck roof_deck,7_at_vernon_blvd_jackson_av_0.18_miles LIRR_at_long_island_city_0.2_miles Ferry_at_hunters_point_ferry_landing_0.24_miles G_at_21st_st_0.4_miles 7_at_hunters_point_0.45_miles,40.7442 -73.9568,30,citylights_4_74_48th_avenue,1996,522,http://streeteasy.com/building/citylights-4_74-48-avenue-long_island_city
1244318,2458_national_drive,12500000,mill_basin,brooklyn,current,,5,9,,townhouse,http://streeteasy.com/sale/1244318,0,elevator garage_parking laundry_in_building parking_available swimming_pool fireplace waterfront waterview deck garden roof_deck terrace,,40.6043 -73.9088,22,2458_national_drive,1965,,http://streeteasy.com/building/2458-national-drive-brooklyn
1238972,657_manida_street,375000,hunts_point,bronx,sold,2016-10-09 12:01:14 -0400,,,3192,multi_family,http://streeteasy.com/sale/1238972,0,,6_at_longwood_av_0.44_miles 6_at_hunts_point_av_0.51_miles 25_at_intervale_av_0.74_miles 25_at_simpson_st_0.76_miles 25_at_prospect_av_0.82_miles,40.8135 -73.8884,8,657_manida_street,1910,3,http://streeteasy.com/building/657-manida-street-bronx
1238620,110_07_160th_street,405000,south_jamaica,queens,no_longer_available,2016-09-27 10:45:51 -0400,3,2,,house,http://streeteasy.com/sale/1238620,1884.0,,EJZ_at_parsons_blvd_archer_av_0.85_miles LIRR_at_jamaica_1.07_miles EJZ_at_sutphin_blvd_archer_av_1.07_miles F_at_parsons_blvd_1.23_miles F_at_169th_st_1.27_miles,40.6923 -73.7906,28,110_07_160th_street,1925,,http://streeteasy.com/building/110_07-160-street-queens
1239264,249_22_63rd_avenue_#upper,268000,little_neck,queens,no_longer_available,2016-09-30 06:08:25 -0400,3,1,960,co_op,http://streeteasy.com/sale/1239264,861.0,,LIRR_at_douglaston_1.46_miles LIRR_at_little_neck_1.53_miles,40.7554 -73.7272,,249_22_63_avenue_little_neck_ny_11362,1952,468,http://streeteasy.com/other_property/249_22-63-avenue-little_neck
1240187,439_forbell_street_#56,659999,city_line,brooklyn,current,,6,2,,multi_family,http://streeteasy.com/sale/1240187,0,pets_allowed garage_parking storage_available,A_at_grant_av_0.39_miles AC_at_euclid_av_0.57_miles C_at_shepherd_av_0.98_miles JZ_at_crescent_st_0.99_miles JZ_at_norwood_av_1.12_miles,40.6716 -73.8622,19,439_forbell_street,1920,2,http://streeteasy.com/building/439-forbell-street-brooklyn
1237117,639_west_end_avenue_#16a,2800000,upper_west_side,manhattan,no_longer_available,2016-09-27 17:21:12 -0400,3,2.5,,co_op,http://streeteasy.com/sale/1237117,3629.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit pied_a_terre_allowed bike_room laundry_in_building live_in_super storage_available dishwasher storage_available,123_at_96th_st_0.16_miles 1_at_86th_st_0.29_miles BC_at_96th_st_0.57_miles BC_at_86th_st_0.59_miles 1_at_103rd_st_0.61_miles,40.7923 -73.9758,3,639_west_end_avenue,1927,63,http://streeteasy.com/building/639-west-end-avenue-new_york
1234896,555_west_23rd_street_apt_s11c,1195000,west_chelsea,manhattan,no_longer_available,2016-10-04 17:02:25 -0400,1,1,706,condo,http://streeteasy.com/sale/1234896,1370.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge garage_parking gym laundry_in_building live_in_super parking_available storage_available dishwasher fireplace courtyard deck garden,CE_at_23rd_st_0.48_miles 7_at_34th_st_hudson_yards_0.61_miles 1_at_28th_st_0.65_miles 1_at_23rd_st_0.65_miles LIRR_at_penn_station_0.66_miles,40.749 -74.006,,555_west_23rd_street,2006,,http://streeteasy.com/building/555-west-23-street-new_york
1240544,515_park_avenue_#7b,7695000,lenox_hill,manhattan,current,,2,2.5,2200,condo,http://streeteasy.com/sale/1240544,6248.0,cats_and_dogs_allowed elevator full_time_doorman concierge gym storage_available valet dishwasher storage_available,NQR456_at_lexington_av_59_st_0.17_miles F_at_lexington_av_0.18_miles NQR_at_5th_av_0.22_miles EM6_at_lexington_av_53_st_0.35_miles EM_at_5th_av_0.41_miles,40.7632 -73.9692,2,515_park_avenue,1998,57,http://streeteasy.com/building/515-park-avenue-new_york
